"","st","OH","NAME","PARTY","ELECYR","POSPCT","NEGPCT","RATINGSC"
"558","CA",7,"Wilson",2,1994,27,68,12
"559","CA",7,"Wilson",2,1994,27,71,12
"560","CA",7,"Wilson",2,1994,32,65,12
"561","CA",7,"Wilson",2,1994,48,45,3
"562","CA",7,"Wilson",2,1994,48,51,1
"563","CA",7,"Wilson",2,1994,49,41,12
"564","CA",7,"Wilson",2,1994,51,42,3
"565","CA",7,"Wilson",2,1994,40,54,3
"566","CA",7,"Wilson",2,1994,47,43,3
"567","CA",7,"Wilson",2,1994,72,22,3
"568","CA",7,"Wilson",2,1994,47,47,12
"569","CA",7,"Wilson",2,1994,34,63,1
"570","CA",7,"Wilson",2,1994,42,NA,1
"571","CA",7,"Wilson",2,1994,53,37,3
"572","CA",7,"Wilson",2,1994,45,49,3
"573","CA",8,"Davis",1,1998,58,12,12
"574","CA",8,"Davis",1,1998,50,15,3
"575","CA",8,"Davis",1,1998,53,16,3
"576","CA",8,"Davis",1,1998,54,17,3
"577","CA",8,"Davis",1,1998,54,17,3
"578","CA",8,"Davis",1,1998,61,22,3
"579","CA",8,"Davis",1,1998,56,24,3
"580","CA",8,"Davis",1,1998,51,43,1
"581","CA",8,"Davis",1,1998,50,43,1
"582","CA",8,"Davis",1,1998,51,40,1
"583","CA",8,"Davis",1,1998,62,20,3
"584","CA",8,"Davis",1,1998,62,NA,3
"585","CA",8,"Davis",1,1998,67,20,3
"586","CA",8,"Davis",1,1998,68,24,3
"587","CA",8,"Davis",1,1998,56,28,3
"588","CA",8,"Davis",1,1998,49,25,3
"589","CA",8,"Davis",1,1998,51,26,3
"590","CA",8,"Davis",1,1998,60,30,3
"591","CA",8,"Davis",1,1998,57,26,3
"592","CA",8,"Davis",1,1998,57,NA,NA
"593","CA",8,"Davis",1,1998,45,48,3
"594","CA",8,"Davis",1,1998,29,60,3
"595","CA",8,"Davis",1,1998,46,41,3
"596","CA",8,"Davis",1,1998,42,49,3
"597","CA",8,"Davis",1,1998,43,46,3
"598","CA",8,"Davis",1,1998,43,46,3
"599","CA",8,"Davis",1,1998,45,49,3
"600","CA",8,"Davis",1,1998,45,49,3
"601","CA",8,"Davis",1,1998,39,51,3
"602","CA",8,"Davis",1,1998,44,45,3
"603","CA",8,"Davis",1,1998,41,47,3
"604","CA",8,"Davis",1,1998,54,36,3
"605","CA",8,"Davis",1,1998,62,19,3
"606","CA",8,"Davis",1,1998,51,37,3
"607","CA",8,"Davis",1,1998,41,46,3
"608","CA",8,"Davis",1,1998,39,53,3
"609","CA",8,"Davis",1,1998,47,45,3
"610","CA",8,"Davis",1,1998,51,42,3
"611","CA",8,"Davis",1,1998,47,47,3
"612","CA",8,"Davis",1,1998,39,54,3
"613","CA",8,"Davis",1,1998,52,38,3
"614","CA",8,"Davis",1,1998,68,20,3
"615","CA",8,"Davis",1,1998,61,21,3
"616","CA",8,"Davis",1,1998,51,43,1
"617","CA",8,"Davis",1,1998,41,49,3
"618","CA",8,"Davis",1,1998,51,42,3
"619","CA",8,"Davis",1,1998,39,49,3
"620","CA",8,"Davis",1,1998,49,44,3
"621","CA",8,"Davis",1,1998,51,44,3
"622","CA",8,"Davis",1,1998,46,51,3
"623","CA",8,"Davis",1,1998,27,64,3
"624","CA",8,"Davis",1,1998,24,65,3
"625","CA",8,"Davis",1,1998,28,64,3
"626","CA",8,"Davis",1,1998,23,66,3
"627","CA",8,"Davis",1,2002,31,66,3
"628","CA",8,"Davis",1,2002,33,60,3
"629","CA",8,"Davis",1,2002,26,63,3
"630","CA",8,"Davis",1,2002,27,64,3
"631","CA",8,"Davis",1,2002,22,63,3
"632","CA",8,"Davis",1,2002,20,67,3
"633","CA",8,"Davis",1,2002,29,56,3
"634","CA",8,"Davis",1,2002,17,69,3
"635","CA",8,"Davis",1,2002,28,64,3
"636","CA",8,"Davis",1,2002,23,66,3
"637","CA",8,"Davis",1,2002,28,64,3
"638","CA",8,"Davis",1,2002,22,67,3
"639","CA",8,"Davis",1,2002,17,74,3
"640","CA",8,"Davis",1,2002,19,72,3
"641","CA",8,"Davis",1,2002,22,64,3
"642","CA",8,"Davis",1,2002,27,61,3
"643","CA",8,"Davis",1,2002,23,66,3
"644","CA",8,"Davis",1,2002,25,70,53
"645","CA",8,"Davis",1,2002,29,63,3
"646","CA",8,"Davis",1,2002,22,70,3
"647","CA",8,"Davis",1,2002,26,67,3
"648","CA",8,"Davis",1,2002,22,67,3
"649","CA",8,"Davis",1,2002,26,72,3
"650","CA",8,"Davis",1,2002,34,63,3
"651","CA",8,"Davis",1,2002,31,65,3
"652","CA",8,"Davis",1,2002,26,65,3
"653","CA",8,"Davis",1,2002,32,62,3
"654","CA",8,"Davis",1,2002,31,65,3
"655","CA",8,"Davis",1,2002,26,67,3
"656","CA",8,"Davis",1,2002,39,51,54
"657","CA",8,"Davis",1,2002,46,43,55
"658","CA",8,"Davis",1,2002,48,41,55
"659","CA",8,"Davis",1,2002,54,39,58
"660","CA",8,"Davis",1,2002,48,42,55
"661","CA",8,"Davis",1,2002,51,43,55
"662","CA",8,"Davis",1,2002,59,36,56
"663","CA",8,"Davis",1,2002,54,35,55
"664","CA",8,"Davis",1,2002,64,29,55
"665","CA",8,"Davis",1,2002,69,26,55
"666","CA",8,"Davis",1,2002,59,35,57
"667","CA",8,"Davis",1,2002,58,37,58
"668","CA",8,"Davis",1,2002,58,36,55
"669","CA",8,"Davis",1,2002,63,35,55
"670","CA",8,"Davis",1,2002,57,36,58
"671","CA",8,"Davis",1,2002,50,45,58
"672","CA",8,"Davis",1,2002,55,41,55
"673","CA",8,"Davis",1,2002,53,41,58
"674","CA",8,"Davis",1,2002,55,40,55
"675","CA",8,"Davis",1,2002,62,38,58
"676","CA",8,"Davis",1,2002,50,47,58
"677","CA",8,"Davis",1,2002,53,42,58
"678","CA",8,"Davis",1,2002,53,41,58
"679","CA",8,"Davis",1,2002,63,35,58
"680","CA",8,"Davis",1,2002,56,42,58
"681","CA",8,"Davis",1,2002,57,39,58
"682","CA",8,"Davis",1,2002,59,41,58
"683","CA",8,"Davis",1,2002,54,41,56
"684","CA",9,"Schwarzenegger",2,2003,52,27,3
"685","CA",9,"Schwarzenegger",2,2003,59,22,3
"686","CA",9,"Schwarzenegger",2,2003,54,26,3
"687","CA",9,"Schwarzenegger",2,2003,55,26,3
"688","CA",9,"Schwarzenegger",2,2003,51,31,3
"689","CA",9,"Schwarzenegger",2,2003,56,26,3
"690","CA",9,"Schwarzenegger",2,2003,65,19,3
"691","CA",9,"Schwarzenegger",2,2003,69,22,3
"692","CA",9,"Schwarzenegger",2,2003,65,23,3
"693","CA",9,"Schwarzenegger",2,2003,57,29,3
"694","CA",9,"Schwarzenegger",2,2003,65,22,3
"695","CA",9,"Schwarzenegger",2,2003,65,28,3
"696","CA",9,"Schwarzenegger",2,2003,65,24,3
"697","CA",9,"Schwarzenegger",2,2003,60,26,3
"698","CA",9,"Schwarzenegger",2,2003,60,33,3
"699","CA",9,"Schwarzenegger",2,2003,48,41,3
"700","CA",9,"Schwarzenegger",2,2003,54,35,3
"701","CA",9,"Schwarzenegger",2,2003,55,35,3
"702","CA",9,"Schwarzenegger",2,2003,43,43,3
"703","CA",9,"Schwarzenegger",2,2003,47,42,3
"704","CA",9,"Schwarzenegger",2,2003,40,50,3
"705","CA",9,"Schwarzenegger",2,2003,40,49,3
"706","CA",9,"Schwarzenegger",2,2003,37,51,3
"707","CA",9,"Schwarzenegger",2,2003,31,58,3
"708","CA",9,"Schwarzenegger",2,2003,37,53,3
"709","CA",9,"Schwarzenegger",2,2003,34,55,3
"710","CA",9,"Schwarzenegger",2,2003,34,51,3
"711","CA",9,"Schwarzenegger",2,2003,40,56,3
"712","CA",9,"Schwarzenegger",2,2003,35,60,3
"713","CA",9,"Schwarzenegger",2,2003,36,61,3
"714","CA",9,"Schwarzenegger",2,2003,37,56,3
"715","CA",9,"Schwarzenegger",2,2003,32,65,3
"716","CA",9,"Schwarzenegger",2,2003,34,54,3
"717","CA",9,"Schwarzenegger",2,2003,36,52,3
"718","CA",9,"Schwarzenegger",2,2003,33,58,3
"719","CA",9,"Schwarzenegger",2,2003,31,49,3
"720","CA",9,"Schwarzenegger",2,2003,33,65,3
"721","CA",9,"Schwarzenegger",2,2003,40,57,3
"722","CA",9,"Schwarzenegger",2,2003,35,63,3
"723","CA",9,"Schwarzenegger",2,2003,34,63,3
"724","CA",9,"Schwarzenegger",2,2003,32,58,3
"725","CA",9,"Schwarzenegger",2,2003,36,52,3
"726","CA",9,"Schwarzenegger",2,2003,34,62,3
"727","CA",9,"Schwarzenegger",2,2003,40,52,3
"728","CA",9,"Schwarzenegger",2,2003,32,65,3
"729","CA",9,"Schwarzenegger",2,2003,35,53,3
"730","CA",9,"Schwarzenegger",2,2003,40,49,3
"731","CA",9,"Schwarzenegger",2,2003,36,61,3
"732","CA",9,"Schwarzenegger",2,2003,37,52,3
"733","CA",9,"Schwarzenegger",2,2003,39,49,3
"734","CA",9,"Schwarzenegger",2,2003,35,61,3
"735","CA",9,"Schwarzenegger",2,2003,39,47,3
"736","CA",9,"Schwarzenegger",2,2003,38,50,3
"737","CA",9,"Schwarzenegger",2,2003,44,53,3
"738","CA",9,"Schwarzenegger",2,2003,36,61,3
"739","CA",9,"Schwarzenegger",2,2003,36,52,3
"740","CA",9,"Schwarzenegger",2,2003,44,51,3
"741","CA",9,"Schwarzenegger",2,2003,41,46,3
"742","CA",9,"Schwarzenegger",2,2003,39,58,3
"743","CA",9,"Schwarzenegger",2,2003,43,43,3
"744","CA",9,"Schwarzenegger",2,2003,40,57,3
"745","CA",9,"Schwarzenegger",2,2003,49,40,3
"746","CA",9,"Schwarzenegger",2,2003,44,53,3
"747","CA",9,"Schwarzenegger",2,2003,44,46,3
"748","CA",9,"Schwarzenegger",2,2003,44,53,3
"749","CA",9,"Schwarzenegger",2,2003,46,46,3
"750","CA",9,"Schwarzenegger",2,2003,48,37,3
"751","CA",9,"Schwarzenegger",2,2003,40,43,3
"752","CA",9,"Schwarzenegger",2,2003,43,52,3
"753","CA",9,"Schwarzenegger",2,2003,47,45,3
"754","CA",9,"Schwarzenegger",2,2003,51,47,3
"755","CA",9,"Schwarzenegger",2,2003,60,32,3
"756","CA",9,"Schwarzenegger",2,2003,55,40,3
"757","CA",9,"Schwarzenegger",2,2006,57,32,3
"758","CA",9,"Schwarzenegger",2,2006,55,41,3
"759","CA",9,"Schwarzenegger",2,2006,58,32,3
"760","CA",9,"Schwarzenegger",2,2006,47,48,3
"761","CA",9,"Schwarzenegger",2,2006,56,40,3
"762","CA",9,"Schwarzenegger",2,2006,51,38,3
"763","CA",9,"Schwarzenegger",2,2006,57,30,3
"764","CA",9,"Schwarzenegger",2,2006,60,29,3
"765","CA",9,"Schwarzenegger",2,2006,53,34,3
"766","CA",9,"Schwarzenegger",2,2006,56,42,3
"767","CA",9,"Schwarzenegger",2,2006,59,36,3
"768","CA",9,"Schwarzenegger",2,2006,53,34,3
"769","CA",9,"Schwarzenegger",2,2006,56,40,3
"770","CA",9,"Schwarzenegger",2,2006,56,29,3
"771","CA",9,"Schwarzenegger",2,2006,52,34,3
"772","CA",9,"Schwarzenegger",2,2006,50,44,3
"773","CA",9,"Schwarzenegger",2,2006,57,31,3
"774","CA",9,"Schwarzenegger",2,2006,55,43,3
"775","CA",9,"Schwarzenegger",2,2006,55,43,3
"776","CA",9,"Schwarzenegger",2,2006,50,38,3
"777","CA",9,"Schwarzenegger",2,2006,42,39,3
"778","CA",9,"Schwarzenegger",2,2006,53,44,3
"779","CA",9,"Schwarzenegger",2,2006,56,32,3
"780","CA",9,"Schwarzenegger",2,2006,51,37,3
"781","CA",9,"Schwarzenegger",2,2006,56,40,3
"782","CA",9,"Schwarzenegger",2,2006,57,37,3
"783","CA",9,"Schwarzenegger",2,2006,55,42,3
"784","CA",9,"Schwarzenegger",2,2006,60,31,3
"785","CA",9,"Schwarzenegger",2,2006,57,40,3
"786","CA",9,"Schwarzenegger",2,2006,50,44,3
"787","CA",9,"Schwarzenegger",2,2006,45,51,3
"788","CA",9,"Schwarzenegger",2,2006,42,56,3
"789","CA",9,"Schwarzenegger",2,2006,44,49,3
"790","CA",9,"Schwarzenegger",2,2006,42,55,3
"791","CA",9,"Schwarzenegger",2,2006,41,48,3
"792","CA",9,"Schwarzenegger",2,2006,41,51,3
"793","CA",9,"Schwarzenegger",2,2006,37,60,3
"794","CA",9,"Schwarzenegger",2,2006,41,48,3
"795","CA",9,"Schwarzenegger",2,2006,40,46,3
"796","CA",9,"Schwarzenegger",2,2006,43,45,3
"797","CA",9,"Schwarzenegger",2,2006,38,56,3
"798","CA",9,"Schwarzenegger",2,2006,38,52,3
"799","CA",9,"Schwarzenegger",2,2006,38,55,3
"800","CA",9,"Schwarzenegger",2,2006,36,62,3
"801","CA",9,"Schwarzenegger",2,2006,42,54,3
"802","CA",9,"Schwarzenegger",2,2006,41,53,3
"803","CA",9,"Schwarzenegger",2,2006,41,56,3
"804","CA",9,"Schwarzenegger",2,2006,34,61,3
"805","CA",9,"Schwarzenegger",2,2006,42,51,5
"806","CA",9,"Schwarzenegger",2,2006,40,51,3
"807","CA",9,"Schwarzenegger",2,2006,28,68,3
"808","CA",9,"Schwarzenegger",2,2006,29,68,1
"809","CA",9,"Schwarzenegger",2,2006,33,56,3
"810","CA",9,"Schwarzenegger",2,2006,25,71,3
"811","CA",9,"Schwarzenegger",2,2006,38,54,3
"812","CA",9,"Schwarzenegger",2,2006,32,56,3
"813","CA",9,"Schwarzenegger",2,2006,26,72,3
"814","CA",9,"Schwarzenegger",2,2006,32,55,3
"815","CA",9,"Schwarzenegger",2,2006,33,55,3
"816","CA",9,"Schwarzenegger",2,2006,25,71,3
"817","CA",9,"Schwarzenegger",2,2006,34,53,3
"818","CA",9,"Schwarzenegger",2,2006,23,75,3
"819","CA",9,"Schwarzenegger",2,2006,24,73,3
"820","CA",9,"Schwarzenegger",2,2006,18,79,3
"821","CA",9,"Schwarzenegger",2,2006,28,59,3
"822","CA",9,"Schwarzenegger",2,2006,40,52,5
"823","CA",9,"Schwarzenegger",2,2006,19,76,3
"824","CA",9,"Schwarzenegger",2,2006,24,74,3
"825","CA",9,"Schwarzenegger",2,2006,20,78,3
"826","CO",5,"McNichols",1,1956,29,63,10
"827","CO",5,"McNichols",1,1956,34,43,10
"828","CO",5,"McNichols",1,1956,38,42,10
"829","CO",5,"McNichols",1,1956,39,52,10
"830","CO",5,"McNichols",1,1956,41,29,10
"831","CO",5,"McNichols",1,1956,41,47,10
"832","CO",5,"McNichols",1,1956,42,43,10
"833","CO",5,"McNichols",1,1956,46,26,10
"834","CO",5,"McNichols",1,1956,46,39,10
"835","CO",5,"McNichols",1,1956,52,30,10
"836","CO",5,"McNichols",1,1956,56,30,10
"837","CO",5,"McNichols",1,1956,56,37,10
"838","CO",5,"McNichols",1,1956,61,25,10
"839","CO",5,"McNichols",1,1956,NA,NA,NA
"840","CO",6,"Love",2,1962,NA,NA,NA
"841","CO",9,"Romer",1,1986,56,13,3
"842","CO",9,"Romer",1,1986,50,NA,3
"843","CO",9,"Romer",1,1986,71,NA,3
"844","CO",9,"Romer",1,1986,63,19,3
"845","CO",9,"Romer",1,1986,61,NA,3
"846","CO",9,"Romer",1,1986,75,NA,3
"847","CO",9,"Romer",1,1990,58,30,3
"848","CO",9,"Romer",1,1990,70,21,3
"849","CO",9,"Romer",1,1990,54,45,10
"850","CO",9,"Romer",1,1990,63,27,3
"851","CO",9,"Romer",1,1990,66,29,5
"852","CO",9,"Romer",1,1990,67,31,5
"853","CO",9,"Romer",1,1990,54,34,1
"854","CO",9,"Romer",1,1990,61,26,3
"855","CO",9,"Romer",1,1990,57,32,3
"856","CO",9,"Romer",1,1990,61,NA,3
"857","CO",9,"Romer",1,1990,68,NA,3
"858","CO",9,"Romer",1,1990,60,28,3
"859","CO",9,"Romer",1,1990,61,36,5
"860","CO",9,"Romer",1,1990,55,34,3
"861","CO",9,"Romer",1,1990,58,29,3
"862","CO",9,"Romer",1,1990,57,30,3
"863","CO",9,"Romer",1,1990,58,33,3
"864","CO",9,"Romer",1,1990,57,34,3
"865","CO",9,"Romer",1,1990,66,26,3
"866","CO",9,"Romer",1,1990,45,52,6
"867","CO",9,"Romer",1,1990,62,27,3
"868","CO",9,"Romer",1,1990,58,33,3
"869","CO",9,"Romer",1,1990,61,NA,3
"870","CO",9,"Romer",1,1990,58,NA,NA
"871","CO",9,"Romer",1,1994,56,42,1
"872","CO",9,"Romer",1,1994,70,24,3
"873","CO",9,"Romer",1,1994,55,44,1
"874","CO",9,"Romer",1,1994,56,42,1
"875","CO",9,"Romer",1,1994,58,42,1
"876","CO",10,"Owens",2,1998,63,NA,NA
"877","CO",10,"Owens",2,1998,61,NA,NA
"878","CO",10,"Owens",2,1998,62,NA,NA
"879","CO",10,"Owens",2,1998,59,NA,NA
"880","CO",10,"Owens",2,1998,48,30,3
"881","CO",10,"Owens",2,1998,61,21,3
"882","CO",10,"Owens",2,1998,48,30,3
"883","CO",10,"Owens",2,1998,61,21,3
"884","CO",10,"Owens",2,1998,64,26,3
"885","CO",10,"Owens",2,1998,67,22,3
"886","CO",10,"Owens",2,1998,70,23,3
"887","CO",10,"Owens",2,1998,61,21,3
"888","CO",10,"Owens",2,1998,64,35,1
"889","CO",10,"Owens",2,1998,65,32,1
"890","CO",10,"Owens",2,2002,54,38,3
"891","CO",10,"Owens",2,2002,51,43,3
"892","CO",10,"Owens",2,2002,50,41,3
"893","CO",10,"Owens",2,2002,54,38,3
"894","CO",10,"Owens",2,2002,54,42,3
"895","CO",10,"Owens",2,2002,52,42,3
"896","CO",10,"Owens",2,2002,48,46,3
"897","CO",10,"Owens",2,2002,53,40,3
"898","CO",10,"Owens",2,2002,59,34,3
"899","CO",10,"Owens",2,2002,59,36,3
"900","CO",10,"Owens",2,2002,55,38,3
"901","CO",10,"Owens",2,2002,50,45,3
"902","CO",10,"Owens",2,2002,53,43,3
"903","CO",10,"Owens",2,2002,53,42,3
"904","CO",10,"Owens",2,2002,57,37,3
"905","CO",10,"Owens",2,2002,53,41,3
"906","CO",10,"Owens",2,2002,52,42,3
"907","CO",10,"Owens",2,2002,53,40,3
"908","CO",10,"Owens",2,2002,58,36,3
"909","CO",11,"Ritter",1,2006,66,18,37
"910","CO",11,"Ritter",1,2006,50,26,5
"911","CO",11,"Ritter",1,2006,60,30,10
"912","CO",11,"Ritter",1,2006,58,28,3
"913","CO",11,"Ritter",1,2006,47,40,3
"914","CT",4,"Dempsey",1,1960,71,23,10
"915","CT",7,"O'Neill",1,1980,38,27,1
"916","CT",7,"O'Neill",1,1980,32,40,1
"917","CT",7,"O'Neill",1,1980,35,40,1
"918","CT",7,"O'Neill",1,1980,38,44,1
"919","CT",7,"O'Neill",1,1980,32,52,1
"920","CT",7,"O'Neill",1,1980,42,47,1
"921","CT",7,"O'Neill",1,1980,37,45,1
"922","CT",7,"O'Neill",1,1980,47,46,1
"923","CT",7,"O'Neill",1,1980,41,47,1
"924","CT",7,"O'Neill",1,1980,41,50,1
"925","CT",7,"O'Neill",1,1980,44,47,1
"926","CT",7,"O'Neill",1,1980,51,45,1
"927","CT",7,"O'Neill",1,1980,54,41,1
"928","CT",7,"O'Neill",1,1982,30,57,1
"929","CT",7,"O'Neill",1,1982,29,61,1
"930","CT",7,"O'Neill",1,1982,25,63,1
"931","CT",7,"O'Neill",1,1982,40,56,1
"932","CT",7,"O'Neill",1,1982,38,52,1
"933","CT",7,"O'Neill",1,1982,36,57,1
"934","CT",7,"O'Neill",1,1982,46,49,1
"935","CT",7,"O'Neill",1,1982,45,49,1
"936","CT",7,"O'Neill",1,1982,48,44,1
"937","CT",7,"O'Neill",1,1982,53,38,1
"938","CT",7,"O'Neill",1,1982,47,43,1
"939","CT",7,"O'Neill",1,1982,51,43,1
"940","CT",7,"O'Neill",1,1982,50,45,1
"941","CT",7,"O'Neill",1,1982,53,45,1
"942","CT",7,"O'Neill",1,1982,46,48,1
"943","CT",7,"O'Neill",1,1982,58,36,1
"944","CT",7,"O'Neill",1,1982,52,44,1
"945","CT",7,"O'Neill",1,1982,50,46,1
"946","CT",7,"O'Neill",1,1982,47,49,1
"947","CT",7,"O'Neill",1,1982,58,40,1
"948","CT",7,"O'Neill",1,1986,57,39,1
"949","CT",7,"O'Neill",1,1986,63,34,1
"950","CT",7,"O'Neill",1,1986,61,36,1
"951","CT",7,"O'Neill",1,1986,58,40,1
"952","CT",7,"O'Neill",1,1986,48,46,1
"953","CT",7,"O'Neill",1,1986,33,62,1
"954","CT",7,"O'Neill",1,1986,32,65,1
"955","CT",7,"O'Neill",1,1986,31,65,1
"956","CT",7,"O'Neill",1,1986,29,67,1
"957","CT",7,"O'Neill",1,1986,32,65,1
"958","CT",7,"O'Neill",1,1986,26,71,1
"959","CT",7,"O'Neill",1,1986,35,61,1
"960","CT",7,"O'Neill",1,1986,26,70,1
"961","CT",7,"O'Neill",1,1986,24,72,1
"962","CT",7,"O'Neill",1,1986,26,71,1
"963","CT",7,"O'Neill",1,1986,22,75,1
"964","CT",7,"O'Neill",1,1986,28,67,1
"965","CT",7,"O'Neill",1,1986,26,71,1
"966","CT",7,"O'Neill",1,1986,24,73,1
"967","CT",7,"O'Neill",1,1986,23,76,1
"968","CT",7,"O'Neill",1,1986,24,71,1
"969","CT",8,"Weicker",3,1990,30,24,1
"970","CT",8,"Weicker",3,1990,28,54,1
"971","CT",8,"Weicker",3,1990,38,62,1
"972","CT",8,"Weicker",3,1990,30,63,1
"973","CT",8,"Weicker",3,1990,33,59,1
"974","CT",8,"Weicker",3,1990,26,65,1
"975","CT",8,"Weicker",3,1990,31,65,1
"976","CT",8,"Weicker",3,1990,27,73,1
"977","CT",8,"Weicker",3,1990,30,68,1
"978","CT",8,"Weicker",3,1990,22,74,1
"979","CT",8,"Weicker",3,1990,24,71,1
"980","CT",8,"Weicker",3,1990,24,74,1
"981","CT",8,"Weicker",3,1990,27,70,1
"982","CT",8,"Weicker",3,1990,30,68,1
"983","CT",8,"Weicker",3,1990,31,69,1
"984","CT",8,"Weicker",3,1990,33,65,1
"985","CT",8,"Weicker",3,1990,41,56,1
"986","CT",8,"Weicker",3,1990,40,60,1
"987","CT",8,"Weicker",3,1990,47,51,1
"988","CT",8,"Weicker",3,1990,47,51,1
"989","CT",8,"Weicker",3,1990,43,57,1
"990","CT",8,"Weicker",3,1990,44,56,1
"991","CT",8,"Weicker",3,1990,44,56,1
"992","CT",8,"Weicker",3,1990,39,58,1
"993","CT",8,"Weicker",3,1990,34,63,1
"994","CT",8,"Weicker",3,1990,29,67,1
"995","CT",8,"Weicker",3,1990,31,67,1
"996","CT",8,"Weicker",3,1990,38,60,1
"997","CT",8,"Weicker",3,1990,39,59,1
"998","CT",8,"Weicker",3,1990,38,58,1
"999","CT",8,"Weicker",3,1990,42,55,1
"1000","CT",8,"Weicker",3,1990,41,56,1
"1001","CT",8,"Weicker",3,1990,43,55,1
"1002","CT",8,"Weicker",3,1990,37,61,1
"1003","CT",8,"Weicker",3,1990,36,61,1
"1004","CT",8,"Weicker",3,1990,36,61,1
"1005","CT",8,"Weicker",3,1990,38,58,1
"1006","CT",8,"Weicker",3,1990,37,62,1
"1007","CT",8,"Weicker",3,1990,41,56,1
"1008","CT",8,"Weicker",3,1990,38,60,1
"1009","CT",9,"Rowland",2,1994,34,36,1
"1010","CT",9,"Rowland",2,1994,44,20,8
"1011","CT",9,"Rowland",2,1994,39,46,1
"1012","CT",9,"Rowland",2,1994,51,25,3
"1013","CT",9,"Rowland",2,1994,51,25,3
"1014","CT",9,"Rowland",2,1994,48,43,1
"1015","CT",9,"Rowland",2,1994,47,47,1
"1016","CT",9,"Rowland",2,1994,46,47,1
"1017","CT",9,"Rowland",2,1994,44,47,1
"1018","CT",9,"Rowland",2,1994,45,49,1
"1019","CT",9,"Rowland",2,1994,43,52,1
"1020","CT",9,"Rowland",2,1994,51,NA,1
"1021","CT",9,"Rowland",2,1994,53,42,1
"1022","CT",9,"Rowland",2,1994,51,34,8
"1023","CT",9,"Rowland",2,1994,46,50,1
"1024","CT",9,"Rowland",2,1994,56,30,8
"1025","CT",9,"Rowland",2,1994,51,43,1
"1026","CT",9,"Rowland",2,1994,49,48,1
"1027","CT",9,"Rowland",2,1994,61,25,8
"1028","CT",9,"Rowland",2,1994,53,42,1
"1029","CT",9,"Rowland",2,1994,49,46,1
"1030","CT",9,"Rowland",2,1994,49,45,1
"1031","CT",9,"Rowland",2,1994,52,42,1
"1032","CT",9,"Rowland",2,1994,45,48,3
"1033","CT",9,"Rowland",2,1994,50,42,3
"1034","CT",9,"Rowland",2,1994,63,28,3
"1035","CT",9,"Rowland",2,1994,81,12,3
"1036","CT",9,"Rowland",2,1994,45,48,3
"1037","CT",9,"Rowland",2,1994,50,42,3
"1038","CT",9,"Rowland",2,1994,63,28,3
"1039","CT",9,"Rowland",2,1994,81,12,3
"1040","CT",9,"Rowland",2,1994,43,53,1
"1041","CT",9,"Rowland",2,1994,62,18,14
"1042","CT",9,"Rowland",2,1994,48,46,8
"1043","CT",9,"Rowland",2,1994,40,55,8
"1044","CT",9,"Rowland",2,1994,56,34,14
"1045","CT",9,"Rowland",2,1994,51,45,8
"1046","CT",9,"Rowland",2,1994,61,32,3
"1047","CT",9,"Rowland",2,1994,47,49,1
"1048","CT",9,"Rowland",2,1994,61,30,3
"1049","CT",9,"Rowland",2,1994,50,47,1
"1050","CT",9,"Rowland",2,1994,50,44,1
"1051","CT",9,"Rowland",2,1994,63,32,1
"1052","CT",9,"Rowland",2,1994,71,21,3
"1053","CT",9,"Rowland",2,1994,69,23,3
"1054","CT",9,"Rowland",2,1994,69,23,3
"1055","CT",9,"Rowland",2,1994,75,17,3
"1056","CT",9,"Rowland",2,1994,76,17,3
"1057","CT",9,"Rowland",2,1994,77,19,3
"1058","CT",9,"Rowland",2,1994,74,14,3
"1059","CT",9,"Rowland",2,1998,63,26,3
"1060","CT",9,"Rowland",2,1998,63,25,3
"1061","CT",9,"Rowland",2,1998,66,23,3
"1062","CT",9,"Rowland",2,1998,67,30,1
"1063","CT",9,"Rowland",2,1998,66,20,3
"1064","CT",9,"Rowland",2,1998,70,20,3
"1065","CT",9,"Rowland",2,1998,67,27,1
"1066","CT",9,"Rowland",2,1998,67,27,1
"1067","CT",9,"Rowland",2,1998,78,14,3
"1068","CT",9,"Rowland",2,1998,65,21,3
"1069","CT",9,"Rowland",2,1998,55,41,1
"1070","CT",9,"Rowland",2,1998,54,32,3
"1071","CT",9,"Rowland",2,1998,50,48,1
"1072","CT",9,"Rowland",2,1998,54,43,3
"1073","CT",9,"Rowland",2,1998,55,41,1
"1074","CT",9,"Rowland",2,1998,54,43,1
"1075","CT",9,"Rowland",2,1998,57,40,1
"1076","CT",9,"Rowland",2,1998,57,40,1
"1077","CT",9,"Rowland",2,1998,55,45,1
"1078","CT",9,"Rowland",2,1998,33,57,3
"1079","CT",9,"Rowland",2,1998,33,NA,3
"1080","CT",9,"Rowland",2,1998,33,65,1
"1081","CT",9,"Rowland",2,2002,27,69,1
"1082","CT",9,"Rowland",2,2002,31,58,3
"1083","CT",9,"Rowland",2,2002,35,55,3
"1084","CT",9,"Rowland",2,2002,37,52,3
"1085","CT",9,"Rowland",2,2002,28,69,1
"1086","CT",9,"Rowland",2,1998,62,35,1
"1087","CT",9,"Rowland",2,1998,40,57,1
"1088","CT",9,"Rowland",2,2002,26,73,1
"1089","CT",9,"Rowland",2,2002,30,61,3
"1090","CT",9,"Rowland",2,2002,28,62,3
"1091","CT",9,"Rowland",2,2002,56,34,60
"1092","CT",9,"Rowland",2,2002,42,46,60
